,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,gps_code,iata_code
2034,small_airport,Mount Allan Airport,-22.27499961853028,132.2169952392578,,AU,YMNA,
2035,small_airport,Mount Barry Airport,-28.233299255371094,135.0,,AU,YMNB,
2036,small_airport,Maitland Airport,-32.701265,151.492912,85.0,AU,YMND,MTL
2037,medium_airport,Mount Keith Airport,-27.2863998413086,120.55500030517578,1792.0,AU,YMNE,WME
2038,small_airport,Manfred Airport,-26.450000762939453,116.5500030517578,,AU,YMNF,
2039,small_airport,Mangalore Airport,-36.888301849365234,145.1840057373047,467.0,AU,YMNG,
2040,small_airport,Monkira Airport,-24.816699981689453,140.5330047607422,107.0,AU,YMNK,ONR
2041,small_airport,Mount Denison Airport,-22.141700744628903,132.07000732421875,,AU,YMNN,
2042,small_airport,Maneroo Airport,-23.36669921875,143.88299560546875,,AU,YMNO,
2043,small_airport,Murnpeowie Airport,-29.591699600219727,139.052001953125,,AU,YMNP,
2044,small_airport,Mount Swan Airport,-22.624696,135.034512,1641.0,AU,YMNS,MSF
2045,small_airport,Mornington Station Airport,-17.393600463867188,126.22899627685548,,AU,YMNT,
2046,small_airport,Granny Smith Airport,-28.763333,122.438333,1457.0,AU,YGRS,
2047,small_airport,Minura Airport,-28.88330078125,121.8000030517578,,AU,YMNX,
2048,small_airport,Morney Airport,-25.358299255371094,141.43299865722656,104.0,AU,YMNY,OXY
2049,small_airport,Moonaree Airport,-31.966100692749023,135.875,,AU,YMOE,
2050,medium_airport,Mount Magnet Airport,-28.116100311279297,117.84200286865234,1354.0,AU,YMOG,MMG
2051,small_airport,Moulamein Airport,-35.0583856071,144.021320343,233.0,AU,YMOM,
2052,small_airport,Mooraberree Airport,-25.25,140.98300170898438,85.0,AU,YMOO,OOR
2053,medium_airport,Moree Airport,-29.4988994598,149.845001221,701.0,AU,YMOR,MRZ
2054,small_airport,Moreton Airport,-12.444199562099998,142.638000488,,AU,YMOT,MET
2055,small_airport,Moura Airport,-24.6117000579834,149.9949951171875,147.0,AU,YMOU,
2056,small_airport,Minnipa Airport,-32.843299865722656,135.14500427246094,155.0,AU,YMPA,MIN
2057,small_airport,"RAAF Williams, Point Cook Base",-37.932201,144.753006,14.0,AU,YMPC,
2058,small_airport,Mount Cooper Airport,-20.516700744628903,146.76699829101562,,AU,YMPE,
2059,small_airport,Mount Elephant Airport,-37.900001525878906,143.16700744628906,,AU,YMPH,
2060,small_airport,Milton Park Airport,-23.36669921875,133.0,,AU,YMPK,
2061,small_airport,Marqua Airport,-22.80579948425293,137.25100708007812,,AU,YMQA,MQE
2062,small_airport,Maralinga Airport,-30.163299560546875,131.625,,AU,YMRA,
2063,medium_airport,Moranbah Airport,-22.057800293,148.07699585,770.0,AU,YMRB,MOV
2064,small_airport,Marree Airport,-29.663299560546875,138.06500244140625,50.0,AU,YMRE,RRE
2065,small_airport,Melrose Airport,-27.933300018310547,121.3000030517578,,AU,YMRS,
2066,small_airport,Mount Garnet Airport,-17.700000762939453,145.14999389648438,657.0,AU,YMRT,
2067,small_airport,Morawa Airport,-29.20170021057129,116.02200317382812,270.0,AU,YMRW,MWB
2068,medium_airport,Moruya Airport,-35.8978004456,150.143997192,14.0,AU,YMRY,MYA
2069,small_airport,Mount Sanford Station Airport,-16.978300094604492,130.55499267578125,231.0,AU,YMSF,MTD
2070,small_airport,Mount Skinner Airport,-22.183300018310547,134.11700439453125,,AU,YMSK,
2071,small_airport,Mount Sandon Airport,-31.38999938964844,151.41000366210938,1363.0,AU,YMSO,
2072,small_airport,Mount Surprise Airport,-18.12630081176757,144.28500366210938,,AU,YMSP,
2073,small_airport,Murchison Shire Airport,-26.91670036315918,115.98300170898438,,AU,YMSS,
2074,small_airport,Millstream Station Field,-21.623761,117.081299,1043.0,AU,YMST,
2075,small_airport,Mittebah Airport,-18.8093,137.0815,865.0,AU,YMTA,MIY
2076,small_airport,Muttaburra Airport,-22.58329963684082,144.5330047607422,230.0,AU,YMTB,UTB
2077,small_airport,Mount Clarence Airport,-28.83329963684082,134.35800170898438,,AU,YMTC,
2078,medium_airport,Mount Gambier Airport,-37.745601654052734,140.78500366210938,212.0,AU,YMTG,MGB
2079,small_airport,Mornington Island Airport,-16.662500381469727,139.17799377441406,33.0,AU,YMTI,ONG
2080,small_airport,Monto Airport,-24.885799407958984,151.10000610351562,757.0,AU,YMTO,MNQ
2081,small_airport,Mount Hope Airport,-34.13669967651367,135.33799743652344,,AU,YMTP,
2082,small_airport,Martins Well Airport,-31.47360038757324,139.11099243164062,,AU,YMTW,
2083,small_airport,Mount Dare Airport,-26.06170082092285,135.2469940185547,,AU,YMTX,
2084,small_airport,Mount Elizabeth Airport,-16.433300018310547,126.0999984741211,,AU,YMTZ,
2085,small_airport,Monduran Airport,-24.875,151.91700744628906,,AU,YMUA,
2086,small_airport,Muccan Station Airport,-20.658899307250977,120.06700134277344,300.0,AU,YMUC,MUQ
2087,small_airport,Mount Borradale Airport,-12.098299980163574,132.90699768066406,,AU,YMUE,
2088,small_airport,Mungeranie Airport,-28.00919914245605,138.65699768066406,,AU,YMUG,MNE
2089,small_airport,Munjina Airport,-22.366100311279297,118.68099975585938,,AU,YMUJ,
2090,small_airport,Mulka Airport,-28.34779930114746,138.64999389648438,,AU,YMUK,MVK
2091,small_airport,Murray Field,-32.50830078125,115.84200286865234,56.0,AU,YMUL,
2092,small_airport,Mulga Park Airport,-25.8600006104,131.649993896,,AU,YMUP,MUP
2093,small_airport,Murwillumbah Airport,-28.33169937133789,153.41299438476562,,AU,YMUR,
2094,small_airport,Mileura Airport,-26.36669921875,117.33300018310548,,AU,YMUX,
2095,small_airport,Mount Cavenagh Airport,-25.9666996002,133.199996948,,AU,YMVG,MKV
2096,small_airport,Marvel Loch Airport,-31.466699600219727,119.53299713134766,,AU,YMVH,
2097,small_airport,Mangrove Mountain Airport,-33.285122,151.212738,920.0,AU,YMVM,
2098,small_airport,Morven Airport,-26.39999961853028,147.10000610351562,,AU,YMVN,
2099,small_airport,Mount Vernon Station Airport,-24.233299255371094,118.23300170898438,,AU,YMVR,
2100,small_airport,Mount Valley Airport,-14.08329963684082,133.81700134277344,,AU,YMVY,
2101,small_airport,Mullewa Airport,-28.475000381469727,115.51699829101562,290.0,AU,YMWA,MXU
2102,small_airport,Mount Wedge Airport,-22.737199783325195,132.1510009765625,559.0,AU,YMWE,
2103,small_airport,Mount William Airport,-37.2954958244,142.603397369,,AU,YMWM,
2104,small_airport,Mahanewo Airport,-31.718299865722656,136.43299865722656,,AU,YMWO,
2105,small_airport,Moolawatana Airport,-29.9069,139.765,265.0,AU,YMWT,MWT
2106,small_airport,Marion Downs Airport,-23.363702,139.649663,,AU,YMWX,MXD
2107,small_airport,Maryborough Airport,-25.5133,152.714996,38.0,AU,YMYB,MBH
2108,small_airport,Mallapunyah Springs Airport,-16.966699600219727,135.7830047607422,,AU,YMYH,
2109,small_airport,Marymia Airport,-25.093299865722656,119.75499725341795,,AU,YMYI,
2110,small_airport,Myroodan Station Airport,-18.11669921875,124.26699829101562,,AU,YMYR,
2111,small_airport,Merty Merty Airport,-28.58329963684082,140.31700134277344,,AU,YMYT,RTY
2112,small_airport,Maryvale Airport,-24.65999984741211,134.03199768066406,,AU,YMYV,
2113,small_airport,Murray Downs Airport,-21.04829978942871,134.68299865722656,,AU,YMYW,
2114,small_airport,Mary Valley Airport,-15.050000190734863,143.75,,AU,YMYY,
2115,small_airport,Menzies Airport,-29.685808,121.027794,,AU,YMZI,
2116,small_airport,Nabarlek Airport,-12.308300018310549,133.31300354003906,,AU,YNAB,
2117,small_airport,Nanango Airport,-26.690000534057617,151.98300170898438,,AU,YNAN,
2118,small_airport,Nappa Merrie Airport,-27.558300018310547,141.13299560546875,55.0,AU,YNAP,NMR
2119,medium_airport,Narrandera Airport,-34.7022018433,146.511993408,474.0,AU,YNAR,NRA
2120,small_airport,Nannup Airport,-34.03329849243164,115.73300170898438,,AU,YNAU,
2121,medium_airport,Narrabri Airport,-30.3192005157,149.82699585,788.0,AU,YNBR,NAA
2122,small_airport,Noccundra Airport,-27.799999237060547,142.58299255371094,,AU,YNCD,
2123,small_airport,New Crown Airport,-25.66670036315918,134.83299255371094,,AU,YNCS,
2124,small_airport,Newdegate Airport,-33.11669921875,119.0,,AU,YNDG,
2125,small_airport,Nundroo Airport,-31.780000686645508,132.22300720214844,,AU,YNDR,
2126,small_airport,Natal Downs Airport,-21.08329963684082,146.14999389648438,,AU,YNDS,
2127,small_airport,Nelson Springs Airport,-17.299999237060547,129.2830047607422,,AU,YNES,
2128,small_airport,Nagambie Airport,-36.73830032348633,145.125,,AU,YNGB,
2129,medium_airport,Ngukurr Airport,-14.722800254821776,134.7469940185547,45.0,AU,YNGU,RPM
2130,small_airport,Nhill Airport,-36.310088,141.643375,454.0,AU,YNHL,
2131,small_airport,Northampton Airport,-28.350000381469727,114.68299865722656,,AU,YNHP,
2132,small_airport,Nambucca Heads Airport,-30.64999961853028,153.0,,AU,YNHS,NBH
2133,small_airport,New Haven Airport,-22.72830009460449,131.14500427246094,,AU,YNHV,
2134,small_airport,Nicholson Airport,-18.049999237060547,128.89999389648438,,AU,YNIC,NLS
2135,small_airport,Nonning Airport,-32.52190017700195,136.49400329589844,,AU,YNIG,
2136,small_airport,Meningie Airport,-35.70000076293945,139.33299255371094,,AU,YNIN,
2137,small_airport,Noonkanbah Airport,-18.4946994781,124.851997375,,AU,YNKA,NKB
2138,small_airport,New Moon Airport,-19.2,145.773,1099.0,AU,YNMN,NMP
2139,small_airport,Nantarra Airport,-22.53330039978028,115.5,,AU,YNNT,
2140,small_airport,Nockatunga Airport,-27.716699600219727,142.71200561523438,,AU,YNOC,
2141,small_airport,Norfolk Airport,-19.33329963684082,138.33299255371094,,AU,YNOF,
2142,small_airport,Noondoonia Homestead Airport,-32.28329849243164,123.66699981689452,,AU,YNON,
2143,small_airport,Nooyeah Downs Airport,-28.049999237060547,143.58299255371094,,AU,YNOO,
2144,small_airport,Norwood Airport,-34.25,144.33299255371094,,AU,YNOR,
2145,small_airport,Nova Airport,-31.845857,123.192246,962.0,AU,YNOV,
2146,small_airport,Nilpinna Airport,-28.483299255371094,135.89999389648438,,AU,YNPA,
2147,small_airport,Napperby Airport,-22.5312,132.7632,2135.0,AU,YNPB,NPP
2148,small_airport,Napier Downs Airport,-17.316699981689453,124.8499984741211,,AU,YNPD,
2149,small_airport,Northern Peninsula Airport,-10.9508,142.459,34.0,AU,YNPE,ABM
2150,small_airport,Nepabunna Airport,-30.60330009460449,138.947998046875,,AU,YNPU,
2151,small_airport,Narembeen Airport,-32.11669921875,118.41699981689452,305.0,AU,YNRB,
2152,small_airport,Naracoorte Airport,-36.98529815673828,140.72500610351562,169.0,AU,YNRC,NAC
2153,small_airport,Narrogin Airport,-32.930000305176,117.08000183105,329.0,AU,YNRG,NRG
2154,small_airport,Naryilco Airport,-28.549999237060547,141.91700744628906,,AU,YNRL,
2155,medium_airport,Narromine Airport,-32.214698791503906,148.22500610351562,782.0,AU,YNRM,QRM
2156,small_airport,Narayen,-25.681273,150.858915,950.0,AU,YNRN,
2157,small_airport,Nyrripi Airport,-22.645299911499023,130.56500244140625,,AU,YNRR,
2158,small_airport,Ravensthorpe Airport,-33.7971992493,120.208000183,197.0,AU,YNRV,RVT
2159,small_airport,Noosa Airport,-26.42329978942871,153.06300354003906,1.0,AU,YNSH,NSV
2160,small_airport,Norseman Airport,-32.209999084472656,121.75499725341795,263.0,AU,YNSM,NSM
2161,small_airport,Northam Airport,-31.6299991607666,116.68299865722656,152.0,AU,YNTM,
2162,medium_airport,Normanton Airport,-17.68409,141.069664,73.0,AU,YNTN,NTN
2163,small_airport,Nullabor Motel Airport,-31.441699981689453,130.90199279785156,67.0,AU,YNUB,NUR
2164,small_airport,Nammuldi Mine Airstrip,-22.39186,117.37623,267.0,AU,YNUD,
2165,small_airport,Numery Airport,-23.983299255371094,135.39999389648438,,AU,YNUE,
2166,small_airport,Nudjaburra Airport,-17.966699600219727,137.93299865722656,,AU,YNUJ,
2167,small_airport,Nullagine Airport,-21.913299560546875,120.197998046875,381.0,AU,YNUL,NLL
2168,small_airport,Numbulwar Airport,-14.271699905395508,135.7169952392578,31.0,AU,YNUM,NUB
2169,small_airport,Nutwood Downs Airport,-15.8074,134.1459,500.0,AU,YNUT,UTD
2170,small_airport,Navarre Airport,-36.91669845581055,143.10000610351562,,AU,YNVE,
2171,small_airport,Normanville Airport,-35.78329849243164,143.6999969482422,,AU,YNVL,
2172,small_airport,Navarra Airport,-24.850000381469727,143.6999969482422,,AU,YNVR,
2173,small_airport,North Well Airport,-30.846099853515625,135.3090057373047,,AU,YNWL,
2174,medium_airport,Newman Airport,-23.4178009033,119.803001404,1724.0,AU,YNWN,ZNE
2175,small_airport,Narwietooma Airport,-23.233299255371094,132.63299560546875,,AU,YNWT,
2176,small_airport,Nyang Airport,-23.03330039978028,115.03299713134766,,AU,YNYG,
2177,small_airport,Nymagee Airport,-32.04999923706055,146.31700134277344,,AU,YNYM,
2178,small_airport,Nyngan Airport,-31.55109977722168,147.2030029296875,569.0,AU,YNYN,NYN
2179,small_airport,Nypari Airport,-26.200000762939453,130.23300170898438,,AU,YNYP,
2180,small_airport,Old Andado Airport,-25.38330078125,135.41700744628906,,AU,YOAD,
2181,small_airport,One Arm Point Airport,-16.433300018310547,123.0500030517578,,AU,YOAP,
2182,small_airport,The Oaks Airport,-34.08390045166016,150.5590057373047,909.0,AU,YOAS,
2183,small_airport,Oaky Creek Airport,-23.059999465942383,148.4949951171875,177.0,AU,YOAY,
2184,small_airport,Old Bar Heritage Airport,-31.96529960632324,152.59100341796875,10.0,AU,YOBR,
2185,small_airport,Ooldea Airport,-30.45669937133789,131.822998046875,,AU,YODA,
2186,small_airport,Ourdel Airport,-25.350000381469727,142.63299560546875,,AU,YODL,
2187,small_airport,Oenpelli Airport,-12.324999809265137,133.00599670410156,30.0,AU,YOEN,OPI
2188,small_airport,Orielton Airport,-22.066699981689453,144.14999389648438,,AU,YOIT,
2189,small_airport,Oakvale Airport,-22.266700744628903,145.98300170898438,,AU,YOKE,
2190,small_airport,Oak Valley Airport,-29.516700744628903,130.86700439453125,,AU,YOKV,
2191,small_airport,Colac Airport,-38.286701,143.679993,450.0,AU,YOLA,XCO
2192,small_airport,Olympic Dam Airport,-30.4850006104,136.876998901,343.0,AU,YOLD,OLP
2193,small_airport,Onslow Airport,-21.668300628662,115.1129989624,7.0,AU,YOLW,ONS
2194,small_airport,Oxley Station Airport,-31.0132999420166,147.71099853515625,518.0,AU,YOLY,
2195,small_airport,Omicron Station Airport,-28.766700744628903,141.1999969482422,,AU,YOMI,
2196,small_airport,Omeo Airport,-37.09669876098633,147.59300231933594,,AU,YOMO,
2197,small_airport,Oodnadatta Airport,-27.56170082092285,135.44700622558594,118.0,AU,YOOD,ODD
2198,small_airport,Cook Airport,-30.61829948425293,130.406005859375,,AU,YOOK,
2199,small_airport,Moomba Airport,-28.09939956665039,140.19700622558594,143.0,AU,YOOM,MOO
2200,small_airport,Mooloola Homestead Airport,-16.33329963684082,131.5,,AU,YOOO,
2201,small_airport,Moonerah Airport,-31.68939971923828,126.58599853515624,,AU,YORA,
2202,small_airport,Orbost Airport,-37.790000915527344,148.61000061035156,28.0,AU,YORB,RBS
2203,medium_airport,Orange Airport,-33.3816986084,149.132995605,3115.0,AU,YORG,OAG
2204,small_airport,Orleans Farm Airport,-33.78329849243164,122.9499969482422,,AU,YORL,
2205,small_airport,Orroroo Airport,-32.77330017089844,138.6649932861328,381.0,AU,YORR,
2206,small_airport,Ooratippra Airport,-21.905799865722656,136.06900024414062,,AU,YORT,
2207,small_airport,Ord River Airport,-17.34079933166504,128.91200256347656,390.0,AU,YORV,ODR
2208,small_airport,Orient Well Airport,-29.199199676513672,121.43800354003906,,AU,YORW,
2209,small_airport,Osborne Mine Airport,-22.0816993713,140.554992676,285.0,AU,YOSB,OSO
2210,small_airport,Ootann Airport,-17.433300018310547,144.63299560546875,,AU,YOTN,
2211,small_airport,Youanmi Airport,-28.614999771118164,118.84200286865234,,AU,YOUN,
2212,small_airport,Ouyen Airport,-35.0890124268,142.354488373,,AU,YOUY,OYN
2213,small_airport,Pacific Haven Airport,-25.2367000579834,152.54299926757812,,AU,YPAC,
2214,large_airport,Adelaide International Airport,-34.945,138.531006,20.0,AU,YPAD,ADL
2215,medium_airport,Port Augusta Airport,-32.50690078735352,137.7169952392578,56.0,AU,YPAG,PUG
2216,small_airport,Palm Island Airport,-18.755300521850582,146.58099365234375,28.0,AU,YPAM,PMK
2217,small_airport,Papunya Airport,-23.246700286865234,131.9029998779297,620.0,AU,YPAY,
2218,small_airport,Peterborough Airport,-38.59999847412109,142.91700744628906,,AU,YPBH,
2219,medium_airport,Paraburdoo Airport,-23.1711006165,117.745002747,1406.0,AU,YPBO,PBO
2220,small_airport,Pooncarie Airport,-33.36669921875,142.58799743652344,50.0,AU,YPCE,
2221,small_airport,Patchewollock Airport,-35.36669921875,142.14999389648438,,AU,YPCH,
2222,small_airport,Pickertaramoor Airstrip,-11.7622,130.8809,325.0,AU,YPCM,
2223,small_airport,Pinnacles Homestead Airport,-28.200000762939453,120.43299865722656,,AU,YPCS,
2224,small_airport,Parndana Airport,-35.807,137.264,545.0,AU,YPDA,PDN
2225,small_airport,Pandie Pandie Airport,-26.11669921875,139.39999389648438,,AU,YPDI,PDE
2226,medium_airport,Darwin International Airport,-12.41469955444336,130.8769989013672,103.0,AU,YPDN,DRW
2227,small_airport,Pardoo Airport,-20.11750030517578,119.58999633789062,,AU,YPDO,PRD
2228,small_airport,Padthaway Station Airport,-36.61669921875,140.48300170898438,,AU,YPDY,
2229,medium_airport,RAAF Base Pearce,-31.667800903320312,116.01499938964844,149.0,AU,YPEA,
2230,medium_airport,RAAF Base Edinburgh,-34.70249938964844,138.62100219726562,67.0,AU,YPED,
2231,small_airport,Penfield Airfield,-37.5133018494,144.697998047,1150.0,AU,YPEF,
2232,small_airport,Cooma/Polo Flat (Unlic) Airport,-36.22999954223633,149.14999389648438,823.0,AU,YPFT,
2233,small_airport,Pigeon Hole Airport,-16.81,131.219,,AU,YPGH,
2234,medium_airport,Gove Airport,-12.269399642899998,136.817993164,192.0,AU,YPGV,GOV
2235,small_airport,Pinnacle Airport,-15.66670036315918,143.5500030517578,,AU,YPIN,
2236,medium_airport,Port Pirie Airport,-33.23889923095703,137.9949951171875,40.0,AU,YPIR,PPI
2237,small_airport,Pia Airport,-27.191699981689453,116.29199981689452,,AU,YPIX,
2238,small_airport,Pingelly Airport,-32.540000915527344,117.072998046875,,AU,YPIY,
2239,small_airport,Perenjori Airport,-29.433300018310547,116.28299713134766,,AU,YPJI,
2240,medium_airport,Perth Jandakot Airport,-32.09749984741211,115.88099670410156,99.0,AU,YPJT,JAD
2241,medium_airport,Karratha Airport,-20.712200164799995,116.773002625,29.0,AU,YPKA,KTA
2242,small_airport,Peake Airport,-28.25,135.89999389648438,,AU,YPKE,
2243,medium_airport,Kalgoorlie Boulder Airport,-30.7894001007,121.461997986,1203.0,AU,YPKG,KGI
2244,small_airport,Peak Hill Airport,-32.75,148.1999969482422,,AU,YPKH,
2245,small_airport,Parakylia Airport,-30.39999961853028,136.39199829101562,,AU,YPKI,
2246,small_airport,Puckapunyal (Military) Airport,-37.0,145.06300354003906,168.0,AU,YPKL,
2247,medium_airport,Parkes Airport,-33.131401062,148.238998413,1069.0,AU,YPKS,PKE
2248,medium_airport,Port Keats Airport,-14.25,129.5290069580078,91.0,AU,YPKT,PKT
2249,medium_airport,Kununurra Airport,-15.7781000137,128.707992554,145.0,AU,YPKU,KNX
2250,medium_airport,Port Lincoln Airport,-34.6053009033,135.880004883,36.0,AU,YPLC,PLO
2251,small_airport,Pilliga Airport,-30.36669921875,148.88299560546875,,AU,YPLG,
2252,small_airport,Palmers Island/Yamba Airport,-29.44580078125,153.26699829101562,,AU,YPLI,
2253,small_airport,Peak Hill Airport,-25.600000381469727,118.68299865722656,,AU,YPLL,
2254,medium_airport,Learmonth Airport,-22.2355995178,114.088996887,19.0,AU,YPLM,LEA
2255,small_airport,Plutonic Airport,-25.33329963684082,119.4250030517578,,AU,YPLU,
2256,small_airport,Plumbago Airport,-32.05329895019531,139.8719940185547,,AU,YPMB,
2257,small_airport,Palmer Airport,-12.83329963684082,130.93299865722656,,AU,YPME,
2258,small_airport,Prominent Hill Airport,-29.716,135.5244,745.0,AU,YPMH,PXH
2259,small_airport,Pormpuraaw Airport,-14.896451,141.60908,10.0,AU,YPMP,EDR
2260,medium_airport,Port Macquarie Airport,-31.4358005524,152.863006592,12.0,AU,YPMQ,PQQ
2261,small_airport,Pine Creek Airport,-13.83329963684082,131.83299255371094,,AU,YPNC,
2262,small_airport,Penong Airport,-31.916700363159,133.0,78.0,AU,YPNG,PEY
2263,small_airport,Prenti Downs Airport,-26.516700744628903,122.8000030517578,,AU,YPNI,
2264,small_airport,Pinnaroo Airport,-35.253299713134766,140.9429931640625,76.0,AU,YPNN,
2265,small_airport,Pannawonica Airport,-21.61669921875,116.31700134277344,,AU,YPNW,
2266,medium_airport,Portland Airport,-38.31809997558594,141.4709930419922,265.0,AU,YPOD,PTJ
2267,small_airport,Porepunkah Airport,-36.7177307062,146.890039444,935.0,AU,YPOK,
2268,small_airport,Porphyry Airport,-29.77829933166504,122.26799774169922,,AU,YPOP,
2269,medium_airport,Port Hedland International Airport,-20.3777999878,118.625999451,33.0,AU,YPPD,PHE
2270,small_airport,Adelaide Parafield Airport,-34.7933006287,138.632995605,57.0,AU,YPPF,
2271,large_airport,Perth International Airport,-31.94029998779297,115.96700286865234,67.0,AU,YPPH,PER
2272,small_airport,Prairie Airport,-36.30720138549805,144.13900756835938,,AU,YPRA,
2273,small_airport,Premer Betoota Airport,-31.476900100708008,149.9029998779297,1257.0,AU,YPRE,
2274,small_airport,Penneshaw Airport,-35.7558462874,137.962875366,,AU,YPSH,PEA
2275,small_airport,Peterborough Airport,-33.005001068115234,138.85800170898438,,AU,YPTB,
2276,small_airport,Patjarr Airport,-24.6189002991,126.327003479,1493.0,AU,YPTJ,
2277,medium_airport,Tindal Airport,-14.521100044250488,132.3780059814453,443.0,AU,YPTN,KTR
2278,small_airport,Palumpa Airport,-14.33329963684082,129.86700439453125,,AU,YPUA,
2279,small_airport,Punmu Airport,-22.066699981689453,123.16699981689452,,AU,YPUN,
2280,small_airport,Plevna Downs Airport,-26.66670036315918,142.58299255371094,,AU,YPVD,
2281,small_airport,Pittsworth Airport,-27.733721,151.632365,1690.0,AU,YPWH,
2282,small_airport,Woomera Airfield,-31.14419937133789,136.81700134277344,548.0,AU,YPWR,UMR
2283,small_airport,Palmyra Airstrip,-21.21157,149.07654,50.0,AU,YPYA,
2284,small_airport,Pyramid Hill Airport,-36.06669998168945,144.13299560546875,,AU,YPYD,
2285,small_airport,Paynes Find Airport,-29.25,117.66699981689452,,AU,YPYF,
2286,small_airport,Quambone Royona Airport,-30.879199981689453,147.8419952392578,489.0,AU,YQBE,
2287,small_airport,Quambatook Airport,-35.86220169067383,143.50999450683594,,AU,YQBK,
2288,small_airport,Quairading Airport,-32.0,117.4000015258789,,AU,YQDG,
2289,small_airport,Quirindi Airport,-31.4906005859375,150.51400756835938,1054.0,AU,YQDI,UIR
2290,medium_airport,Quilpie Airport,-26.612199783325195,144.2530059814453,655.0,AU,YQLP,ULP
2291,small_airport,Queenstown Airport,-42.075001,145.531998,867.0,AU,YQNS,UEE
2292,small_airport,Quondong Airport,-33.163299560546875,140.45199584960938,,AU,YQON,
2293,small_airport,Quorn Airport,-32.31999969482422,138.1020050048828,293.0,AU,YQRN,
2294,small_airport,Quarry2 Airport,-30.292200088500977,134.52699279785156,604.0,AU,YQUA,
2295,small_airport,Questa Park Airport,-30.391700744628903,143.14199829101562,,AU,YQUE,
2296,small_airport,Raglan Airport,-37.3773873391,143.305664062,,AU,YRAG,
2297,small_airport,Raymore Homestead Airport,-26.14999961853028,143.01699829101562,,AU,YRAM,
2298,small_airport,Abrolhos Rat Island,-28.7197,113.7845,16.0,AU,YRAT,
2299,small_airport,Ravensthorpe Airport,-33.52830123901367,119.9530029296875,,AU,YRAV,
2300,small_airport,Rawlinna Airport,-31.0,125.31700134277344,,AU,YRAW,
2301,small_airport,Rainbow Beach Airport,-25.83329963684082,153.06700134277344,,AU,YRBB,
2302,small_airport,Robe Airport,-37.1753636288,139.805231094,65.0,AU,YRBE,
2303,small_airport,Redbank Mine Airport,-17.183300018310547,137.76699829101562,,AU,YRBM,
2304,small_airport,Robertson Airstrip,-34.6449,150.6421,1860.0,AU,YRBN,
2305,small_airport,Robinson River Airport,-16.7182998657,136.945007324,,AU,YRBR,RRV
2306,small_airport,Rabbit Flat Airport,-20.183300018310547,130.01699829101562,,AU,YRBT,
2307,small_airport,Rainbow Airport,-35.91669845581055,141.98300170898438,,AU,YRBW,
2308,small_airport,Yardea Airport,-32.40999984741211,135.48500061035156,,AU,YRDA,
2309,small_airport,Redmont Airport,-21.966699600219727,119.01699829101562,,AU,YRDM,
2310,small_airport,Reedys Airport,-27.13170051574707,118.27999877929688,,AU,YRDY,
2311,small_airport,Redcliffe Airport,-27.20669937133789,153.0679931640625,2.0,AU,YRED,
2312,medium_airport,Renmark Airport,-34.1963996887207,140.6739959716797,115.0,AU,YREN,RMK
2313,small_airport,Red Hill Station Airport,-21.966699600219727,116.06700134277344,,AU,YRHL,
2314,small_airport,Riddell Airport,-37.48,144.718002,1150.0,AU,YRID,
2315,small_airport,Kuruc-A-Ruc South Airport,-37.900001525878906,143.7169952392578,,AU,YRKE,
2316,small_airport,Rocklands Airport,-19.86669921875,138.10000610351562,,AU,YRKS,
2317,small_airport,Rocklea Airport,-22.88330078125,117.4499969482422,,AU,YRLE,
2318,small_airport,Rolleston Airport,-24.461700439453125,148.6320037841797,,AU,YRLL,
2319,small_airport,Rollo's Aerodrome,-35.0371,139.1869,374.0,AU,YRLO,
2320,small_airport,Richmond Airport,-20.70190048217773,143.11500549316406,676.0,AU,YRMD,RCM
2321,small_airport,Ramingining Airport,-12.356399536132812,134.8979949951172,206.0,AU,YRNG,RAM
2322,small_airport,Ringwood Airport,-23.82830047607422,134.96200561523438,,AU,YRNW,
2323,small_airport,Robinhood Airport,-18.84499931335449,143.7100067138672,460.0,AU,YROB,ROH
2324,small_airport,Roebourne Airport,-20.7616996765,117.156997681,,AU,YROE,RBU
2325,small_airport,Robinvale Airport,-34.650001525878906,142.7830047607422,87.0,AU,YROI,RBC
2326,small_airport,Rocky River Airport,-35.93000030517578,136.72000122070312,,AU,YROK,
2327,medium_airport,Roma Airport,-26.545000076300003,148.774993896,1032.0,AU,YROM,RMA
2328,small_airport,Rothsay Mine Airport,-29.29170036315918,116.86699676513672,,AU,YROT,
2329,small_airport,Ross River Airport,-23.599199295043945,134.51699829101562,,AU,YROV,
2330,small_airport,Roper Bar Airport,-14.734814,134.525485,92.0,AU,YRRB,RPB
2331,small_airport,Rhodes Ridge Airport,-23.108299255371094,119.33300018310548,,AU,YRRG,
2332,small_airport,Raymangirr Airport,-12.33329963684082,135.64999389648438,,AU,YRRR,
2333,small_airport,Roseberth Airport,-25.83329963684082,139.64999389648438,55.0,AU,YRSB,RSB
2334,small_airport,Ringer Soak Airport,-18.78860092163086,128.62399291992188,,AU,YRSK,
2335,small_airport,Rosevale Resort Airport,-27.13330078125,145.89999389648438,,AU,YRSV,
2336,small_airport,Romsey Airport,-37.391667,144.738333,351.0,AU,YRSY,
2337,small_airport,Rottnest Island Airport,-32.006699,115.540001,12.0,AU,YRTI,RTS
2338,small_airport,Rutland Plains Airport,-15.64330005645752,141.84300231933594,15.0,AU,YRTP,RTP
